group,names,logfoldchanges,cell.type,organ
24,AIF1,4.6996174,Macrophages,Immune system
24,TYROBP,3.7913043,Macrophages,Immune system
24,TYROBP,3.7913043,Macrophages,Immune system
24,TYROBP,3.7913043,Macrophages,Immune system
24,TYROBP,3.7913043,Macrophages,Immune system
24,PYCARD,2.577348,Monocytes,Immune system
24,PYCARD,2.577348,Monocytes,Immune system
24,PYCARD,2.577348,Monocytes,Immune system
24,SLC7A7,2.710026,Macrophages,Immune system
24,SLC7A7,2.710026,Macrophages,Immune system
24,SLC7A7,2.710026,Macrophages,Immune system
24,SLC7A7,2.710026,Macrophages,Immune system
24,HLA-DMA,3.2203226,Dendritic cells,Immune system
24,HLA-DMA,3.2203226,Dendritic cells,Immune system
24,GPR34,2.7100544,Macrophages,Immune system
24,GPR34,2.7100544,Macrophages,Immune system
24,GPR34,2.7100544,Mast cells,Immune system
24,GPR34,2.7100544,Mast cells,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Basophils,Immune system
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,IGFBP7,4.2808127,Hepatic stellate cells,Liver
25,TCF4,3.149264,Plasmacytoid dendritic cells,Immune system
25,TCF4,3.149264,Plasmacytoid dendritic cells,Immune system
25,TCF4,3.149264,Plasmacytoid dendritic cells,Immune system
25,TCF4,3.149264,Plasmacytoid dendritic cells,Immune system
25,TCF4,3.149264,Plasmacytoid dendritic cells,Immune system
25,ADAMTS9,4.38138,Mast cells,Immune system
25,ADAMTS9,4.38138,Mast cells,Immune system
25,ADAMTS9,4.38138,Mast cells,Immune system
25,COL3A1,4.7149405,Hepatic stellate cells,Liver
25,COL3A1,4.7149405,Hepatic stellate cells,Liver
25,COL1A2,4.692394,Hepatic stellate cells,Liver
25,COL1A2,4.692394,Hepatic stellate cells,Liver
25,JAG1,4.491144,Cholangiocytes,Liver
25,JAG1,4.491144,Cholangiocytes,Liver
25,COL1A1,4.3436847,Hepatic stellate cells,Liver
25,COL1A1,4.3436847,Hepatic stellate cells,Liver
25,COL1A1,4.3436847,Hepatic stellate cells,Liver
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,Natural killer T cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,ZBTB16,2.6300635,NK cells,Immune system
25,HGF,6.1628666,Basophils,Immune system
25,HGF,6.1628666,Basophils,Immune system
25,HGF,6.1628666,Hepatic stellate cells,Liver
25,HGF,6.1628666,Hepatic stellate cells,Liver
25,ARHGAP15,3.180524,T memory cells,Immune system
25,ARHGAP15,3.180524,T memory cells,Immune system
25,ARHGAP15,3.180524,T memory cells,Immune system
25,ARHGAP15,3.180524,T memory cells,Immune system
25,ARHGAP15,3.180524,T memory cells,Immune system
25,VCL,2.570661,Hepatic stellate cells,Liver
25,CHSY1,2.7128792,NK cells,Immune system
25,CHSY1,2.7128792,NK cells,Immune system
25,EBF1,4.641926,B cells,Immune system
25,EBF1,4.641926,B cells,Immune system
25,SLC8A1,2.5630658,Hepatic stellate cells,Liver
25,SLC8A1,2.5630658,Hepatic stellate cells,Liver
25,SLC8A1,2.5630658,Hepatic stellate cells,Liver
25,SLC8A1,2.5630658,Hepatic stellate cells,Liver
25,DCN,4.3577256,Hepatic stellate cells,Liver
25,DCN,4.3577256,Hepatic stellate cells,Liver
25,RNF180,3.6025443,Mast cells,Immune system
25,RNF180,3.6025443,Mast cells,Immune system
25,BCL2,3.094586,T cells,Immune system
25,BCL2,3.094586,T cells,Immune system
25,BCL2,3.094586,T cells,Immune system
25,BCL2,3.094586,T cells,Immune system
25,BCL2,3.094586,T cells,Immune system
25,BCL2,3.094586,T memory cells,Immune system
25,BCL2,3.094586,T memory cells,Immune system
25,BCL2,3.094586,T memory cells,Immune system
25,BCL2,3.094586,T memory cells,Immune system
25,BCL2,3.094586,T memory cells,Immune system
25,FHL2,4.050724,NK cells,Immune system
25,GATA6,2.6397753,Macrophages,Immune system
25,GATA6,2.6397753,Macrophages,Immune system
25,SAMD5,4.6524124,Hepatocytes,Liver
25,SAMD5,4.6524124,Hepatocytes,Liver
25,PCDH7,4.8147545,Mast cells,Immune system
25,RGS5,3.6675563,Hepatic stellate cells,Liver
25,AXL,2.775074,Dendritic cells,Immune system
25,AXL,2.775074,Dendritic cells,Immune system
25,AXL,2.775074,Dendritic cells,Immune system
25,AXL,2.775074,Dendritic cells,Immune system
25,NOTCH3,4.1312323,T cells,Immune system
25,OSBPL5,3.507162,Basophils,Immune system
25,OSBPL5,3.507162,Basophils,Immune system
25,OSBPL5,3.507162,Basophils,Immune system
25,FAM129B,2.5302234,Mast cells,Immune system
25,FAM129B,2.5302234,Mast cells,Immune system
25,FAM129B,2.5302234,Mast cells,Immune system
25,GABBR1,3.5110993,Basophils,Immune system
25,GABBR1,3.5110993,Basophils,Immune system
25,GABBR1,3.5110993,Basophils,Immune system
25,NFATC1,3.1215625,Megakaryocytes,Immune system
25,NFATC1,3.1215625,Megakaryocytes,Immune system
25,NFATC1,3.1215625,Megakaryocytes,Immune system
25,NFATC1,3.1215625,Megakaryocytes,Immune system
25,TPM2,2.738605,Hepatic stellate cells,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Cholangiocytes,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatic stellate cells,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatoblasts,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,ALB,3.3096817,Hepatocytes,Liver
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Dendritic cells,Immune system
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Hepatocytes,Liver
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,SERPINA1,2.7797232,Monocytes,Immune system
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,FGA,3.2735956,Hepatocytes,Liver
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,HP,3.7654462,Neutrophils,Immune system
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,APOC3,3.2265213,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,TAT,4.338032,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,CYP2E1,2.8986602,Hepatocytes,Liver
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Dendritic cells,Immune system
27,ASS1,3.523085,Hepatocytes,Liver
27,ASS1,3.523085,Hepatocytes,Liver
27,ASS1,3.523085,Hepatocytes,Liver
27,ASS1,3.523085,Hepatocytes,Liver
27,ASS1,3.523085,Hepatocytes,Liver
27,ASS1,3.523085,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,PCK1,3.2778358,Hepatocytes,Liver
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,HLA-B,2.983259,Dendritic cells,Immune system
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,CYP3A4,3.0922582,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,HAMP,2.650008,Hepatocytes,Liver
27,CCL5,2.6462326,Eosinophils,Immune system
27,CCL5,2.6462326,Eosinophils,Immune system
27,CCL5,2.6462326,Eosinophils,Immune system
27,CCL5,2.6462326,Gamma delta T cells,Immune system
27,CCL5,2.6462326,Gamma delta T cells,Immune system
27,CCL5,2.6462326,Gamma delta T cells,Immune system
27,CCL5,2.6462326,Macrophages,Immune system
27,CCL5,2.6462326,Macrophages,Immune system
27,CCL5,2.6462326,Macrophages,Immune system
27,CCL5,2.6462326,NK cells,Immune system
27,CCL5,2.6462326,NK cells,Immune system
27,CCL5,2.6462326,NK cells,Immune system
27,CCL5,2.6462326,T cells,Immune system
27,CCL5,2.6462326,T cells,Immune system
27,CCL5,2.6462326,T cells,Immune system
27,SKAP1,2.8098524,T cells,Immune system
27,SKAP1,2.8098524,T cells,Immune system
27,SKAP1,2.8098524,T cells,Immune system
27,SKAP1,2.8098524,T cells,Immune system
27,SKAP1,2.8098524,T memory cells,Immune system
27,SKAP1,2.8098524,T memory cells,Immune system
27,SKAP1,2.8098524,T memory cells,Immune system
27,SKAP1,2.8098524,T memory cells,Immune system
27,CD247,3.0753198,Gamma delta T cells,Immune system
27,CD247,3.0753198,Gamma delta T cells,Immune system
27,CD247,3.0753198,Gamma delta T cells,Immune system
27,CD247,3.0753198,Gamma delta T cells,Immune system
27,CD247,3.0753198,Gamma delta T cells,Immune system
27,CD247,3.0753198,NK cells,Immune system
27,CD247,3.0753198,NK cells,Immune system
27,CD247,3.0753198,NK cells,Immune system
27,CD247,3.0753198,NK cells,Immune system
27,CD247,3.0753198,NK cells,Immune system
27,CD247,3.0753198,T cells,Immune system
27,CD247,3.0753198,T cells,Immune system
27,CD247,3.0753198,T cells,Immune system
27,CD247,3.0753198,T cells,Immune system
27,CD247,3.0753198,T cells,Immune system
27,CD247,3.0753198,T memory cells,Immune system
27,CD247,3.0753198,T memory cells,Immune system
27,CD247,3.0753198,T memory cells,Immune system
27,CD247,3.0753198,T memory cells,Immune system
27,CD247,3.0753198,T memory cells,Immune system
27,IKZF1,2.6195445,T memory cells,Immune system
27,IKZF1,2.6195445,T memory cells,Immune system
27,IKZF1,2.6195445,T memory cells,Immune system
27,IKZF1,2.6195445,T memory cells,Immune system
27,IKZF1,2.6195445,T memory cells,Immune system
27,KLRD1,2.502457,Gamma delta T cells,Immune system
27,KLRD1,2.502457,Gamma delta T cells,Immune system
27,KLRD1,2.502457,Gamma delta T cells,Immune system
27,KLRD1,2.502457,Gamma delta T cells,Immune system
27,KLRD1,2.502457,NK cells,Immune system
27,KLRD1,2.502457,NK cells,Immune system
27,KLRD1,2.502457,NK cells,Immune system
27,KLRD1,2.502457,NK cells,Immune system
27,CST7,2.5758939,Gamma delta T cells,Immune system
27,CST7,2.5758939,Gamma delta T cells,Immune system
27,CST7,2.5758939,Gamma delta T cells,Immune system
27,CST7,2.5758939,NK cells,Immune system
27,CST7,2.5758939,NK cells,Immune system
27,CST7,2.5758939,NK cells,Immune system
27,PRDM1,2.6445532,Plasma cells,Immune system
27,PRDM1,2.6445532,Plasma cells,Immune system
27,PRDM1,2.6445532,Plasma cells,Immune system
27,PRDM1,2.6445532,Plasma cells,Immune system
27,PRDM1,2.6445532,Plasma cells,Immune system
27,IL2RB,3.173954,Natural killer T cells,Immune system
27,IL2RB,3.173954,Natural killer T cells,Immune system
27,IL2RB,3.173954,Natural killer T cells,Immune system
27,IL2RB,3.173954,Natural killer T cells,Immune system
27,IL2RB,3.173954,Natural killer T cells,Immune system
27,IL2RB,3.173954,NK cells,Immune system
27,IL2RB,3.173954,NK cells,Immune system
27,IL2RB,3.173954,NK cells,Immune system
27,IL2RB,3.173954,NK cells,Immune system
27,IL2RB,3.173954,NK cells,Immune system
27,IL2RB,3.173954,T cells,Immune system
27,IL2RB,3.173954,T cells,Immune system
27,IL2RB,3.173954,T cells,Immune system
27,IL2RB,3.173954,T cells,Immune system
27,IL2RB,3.173954,T cells,Immune system
27,RUNX3,2.6145556,Macrophages,Immune system
27,RUNX3,2.6145556,Macrophages,Immune system
27,RUNX3,2.6145556,Macrophages,Immune system
27,RUNX3,2.6145556,Macrophages,Immune system
27,RUNX3,2.6145556,Macrophages,Immune system
27,CD6,3.7696137,T cells,Immune system
27,CD6,3.7696137,T cells,Immune system
27,CD6,3.7696137,T cells,Immune system
27,CD6,3.7696137,T cells,Immune system
27,CD6,3.7696137,T cells,Immune system
27,RHOH,2.609871,T cells,Immune system
27,RHOH,2.609871,T cells,Immune system
27,RHOH,2.609871,T cells,Immune system
27,RHOH,2.609871,T cells,Immune system
27,RHOH,2.609871,T cells,Immune system
27,RHOH,2.609871,T memory cells,Immune system
27,RHOH,2.609871,T memory cells,Immune system
27,RHOH,2.609871,T memory cells,Immune system
27,RHOH,2.609871,T memory cells,Immune system
27,RHOH,2.609871,T memory cells,Immune system
27,TBC1D10C,2.712826,T memory cells,Immune system
27,TBC1D10C,2.712826,T memory cells,Immune system
27,TBC1D10C,2.712826,T memory cells,Immune system
27,SELL,3.1740475,B cells naive,Immune system
27,SELL,3.1740475,B cells naive,Immune system
27,SELL,3.1740475,B cells naive,Immune system
27,SELL,3.1740475,Monocytes,Immune system
27,SELL,3.1740475,Monocytes,Immune system
27,SELL,3.1740475,Monocytes,Immune system
27,SELL,3.1740475,Neutrophils,Immune system
27,SELL,3.1740475,Neutrophils,Immune system
27,SELL,3.1740475,Neutrophils,Immune system
27,SELL,3.1740475,T memory cells,Immune system
27,SELL,3.1740475,T memory cells,Immune system
27,SELL,3.1740475,T memory cells,Immune system
27,SELL,3.1740475,T regulatory cells,Immune system
27,SELL,3.1740475,T regulatory cells,Immune system
27,SELL,3.1740475,T regulatory cells,Immune system
27,MATK,2.7298944,Megakaryocytes,Immune system
27,MATK,2.7298944,Megakaryocytes,Immune system
27,MATK,2.7298944,Megakaryocytes,Immune system
27,CLIC3,2.9020185,Gamma delta T cells,Immune system
27,CLIC3,2.9020185,Gamma delta T cells,Immune system
27,CLIC3,2.9020185,Gamma delta T cells,Immune system
27,ITK,2.7321143,T cells,Immune system
27,ITK,2.7321143,T cells,Immune system
27,ITK,2.7321143,T cells,Immune system
27,ITK,2.7321143,T cells,Immune system
27,ITK,2.7321143,T cells,Immune system
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Cholangiocytes,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatic stellate cells,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatoblasts,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,ALB,3.2978568,Hepatocytes,Liver
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Dendritic cells,Immune system
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Hepatocytes,Liver
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,SERPINA1,2.8224888,Monocytes,Immune system
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,FGA,3.2879996,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,TAT,4.7135744,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,APOC3,3.3403692,Hepatocytes,Liver
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Dendritic cells,Immune system
28,ASS1,4.0381584,Hepatocytes,Liver
28,ASS1,4.0381584,Hepatocytes,Liver
28,ASS1,4.0381584,Hepatocytes,Liver
28,ASS1,4.0381584,Hepatocytes,Liver
28,ASS1,4.0381584,Hepatocytes,Liver
28,ASS1,4.0381584,Hepatocytes,Liver
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,HP,3.7153876,Neutrophils,Immune system
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,CYP2E1,3.2695937,Hepatocytes,Liver
28,SLC40A1,4.3352876,Kupffer cells,Liver
28,SLC40A1,4.3352876,Red pulp macrophages,Immune system
28,CD74,3.8828275,B cells,Immune system
28,CD74,3.8828275,B cells,Immune system
28,CD74,3.8828275,B cells naive,Immune system
28,CD74,3.8828275,B cells naive,Immune system
28,CD74,3.8828275,Macrophages,Immune system
28,CD74,3.8828275,Macrophages,Immune system
28,CD74,3.8828275,Plasma cells,Immune system
28,CD74,3.8828275,Plasma cells,Immune system
28,PSAP,3.309202,Monocytes,Immune system
28,PSAP,3.309202,Monocytes,Immune system
28,FGB,2.5050128,Hepatocytes,Liver
28,FGB,2.5050128,Hepatocytes,Liver
28,FGB,2.5050128,Hepatocytes,Liver
28,FGB,2.5050128,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,PCK1,3.4587262,Hepatocytes,Liver
28,CD5L,6.1953626,Macrophages,Immune system
28,CD5L,6.1953626,Macrophages,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,HLA-B,3.4203784,Dendritic cells,Immune system
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,CYP3A4,3.5204136,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,HAMP,3.3431315,Hepatocytes,Liver
28,AXL,5.443167,Dendritic cells,Immune system
28,AXL,5.443167,Dendritic cells,Immune system
28,AXL,5.443167,Dendritic cells,Immune system
28,AXL,5.443167,Dendritic cells,Immune system
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,AZGP1,2.7028189,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,RHOB,2.5732327,Hepatocytes,Liver
28,TYROBP,3.3643384,Macrophages,Immune system
28,TYROBP,3.3643384,Macrophages,Immune system
28,TYROBP,3.3643384,Macrophages,Immune system
28,TYROBP,3.3643384,Macrophages,Immune system
28,VCAM1,3.7819717,Red pulp macrophages,Immune system
28,CTSS,3.206222,Dendritic cells,Immune system
28,CTSS,3.206222,Dendritic cells,Immune system
28,CTSS,3.206222,Dendritic cells,Immune system
28,CD68,4.479151,Macrophages,Immune system
